,type,id,geometry,properties,centroid,pixel_coord
541,Feature,8866e4210bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.0180247296945, 4.81821292854567], [-74.02203781464516, 4.815539464806132], [-74.02151966318849, 4.810696768419355], [-74.01698832404787, 4.808527678164543], [-74.01297531728153, 4.811201330847253], [-74.01349357146262, 4.816043884832448]]]}",{'value': 0},"[4.813370404411136, -74.0175065339759]","[45, 70]"
542,Feature,8866e429b1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.13733889763859, 4.686775824190023], [-74.14135758104248, 4.6840958431954345], [-74.14084066424067, 4.679245809626964], [-74.13630496072875, 4.677075898415494], [-74.13228635412213, 4.679756067584604], [-74.13280337422128, 4.684605959781469]]]}",{'value': 0},"[4.681925961752478, -74.13682193628682]","[59, 57]"
543,Feature,8866e0904bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.11402457762404, 4.629587451746233], [-74.11804322054559, 4.6269056918620874], [-74.11752592665522, 4.62205353483955], [-74.11298988659496, 4.619883279457358], [-74.10897132078259, 4.622565227440649], [-74.10948871791237, 4.627417242697819]]]}",{'value': 0},"[4.624735465684735, -74.11350723921669]","[66, 60]"
544,Feature,8866e09009fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1210275166211, 4.614518922122521], [-74.12504658077637, 4.611836512847786], [-74.12452934752031, 4.606983613843859], [-74.11999294682221, 4.604813265826636], [-74.11597395969801, 4.60749586313459], [-74.11649129623203, 4.612348620417384]]]}",{'value': 0},"[4.609666193978366, -74.12051023882901]","[67, 59]"
545,Feature,8866e0931dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.14629426623577, 4.649630153136603], [-74.15031371457161, 4.646948684053744], [-74.14979684623722, 4.6420969332439], [-74.14526042620002, 4.639926792864034], [-74.14124105457023, 4.642608449988618], [-74.14175802626272, 4.647460059442151]]]}",{'value': 0},"[4.6447785732442535, -74.14577735332205]","[64, 56]"
546,Feature,8866e42a1bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.0591985382182, 4.8011591800943885], [-74.06321319976627, 4.7984845064103006], [-74.0626955198473, 4.793640493069909], [-74.05816307546735, 4.791471295385912], [-74.05414849161184, 4.794146157824933], [-74.05466627443468, 4.798990029183851]]]}",{'value': 0},"[4.796315338752615, -74.05868081394573]","[47, 66]"
547,Feature,8866e42993fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11167855370223, 4.688305364075332], [-74.11569637487742, 4.685625794545471], [-74.11517914828931, 4.680776185376667], [-74.11064399732544, 4.678606287384955], [-74.10662625325949, 4.681286045182898], [-74.10714358303926, 4.6861355126952935]]]}",{'value': 0},"[4.683455926154347, -74.11116128261858]","[59, 60]"
548,Feature,8866e09163fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1980436872966, 4.609905270642093], [-74.20206533366746, 4.607221634709901], [-74.2015490314974, 4.602367464499681], [-74.19701097935274, 4.600197071076454], [-74.19298940907566, 4.602880894760252], [-74.19350581484053, 4.607734924106439]]]}",{'value': 0},"[4.605051270939074, -74.19752734042726]","[68, 51]"
549,Feature,8866e42893fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05182095928348, 4.691869639002494], [-74.0558367632247, 4.689191031461827], [-74.05531881503538, 4.684342415879415], [-74.05078495995116, 4.682172550148545], [-74.04676923384591, 4.68485134617513], [-74.04728728497997, 4.689699819437531]]]}",{'value': 0},"[4.687021194940013, -74.05130296672564]","[59, 67]"
550,Feature,8866e0920dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.10507417865767, 4.666736438013712], [-74.10909205618532, 4.664056166568353], [-74.10857471404995, 4.6592057249874665], [-74.1040393911992, 4.6570356966232085], [-74.10002159087156, 4.659716156300777], [-74.1005390361857, 4.664566456101227]]]}",{'value': 0},"[4.661886167607397, -74.10455679203449]","[62, 61]"
551,Feature,8866e4212bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.03860978087744, 4.8096872376375766], [-74.04262365453559, 4.807013168590444], [-74.04210573873428, 4.802169813431545], [-74.03757384645166, 4.8000006695022845], [-74.03356005073198, 4.802674927398523], [-74.03407806934746, 4.8075181403657625]]]}",{'value': 0},"[4.804844054604206, -74.03809182076839]","[46, 68]"
552,Feature,8866e090a5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11832143957531, 4.548733243557594], [-74.12234124889608, 4.54604846143054], [-74.12182387536154, 4.541192796603874], [-74.11728658918764, 4.539022055796972], [-74.11326685696304, 4.541707025784158], [-74.11378433380725, 4.546562548708975]]]}",{'value': 0},"[4.543877749290025, -74.11780402149196]","[75, 59]"
553,Feature,8866e42a59fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0623045855578, 4.830217982386854], [-74.06631898099062, 4.827544341120262], [-74.06580138629471, 4.822701541020695], [-74.06126929325944, 4.820532524056793], [-74.05725497546712, 4.823206354144922], [-74.0577726730607, 4.828049012366254]]]}",{'value': 0},"[4.825375354407516, -74.06178694651004]","[44, 66]"
554,Feature,8866e42123fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04210573873428, 4.802169813431545], [-74.0461198232162, 4.799495416885579], [-74.04560193752468, 4.79465168760256], [-74.04106986450893, 4.792482497026656], [-74.03705585792676, 4.795157082389571], [-74.03757384645166, 4.8000006695022845]]]}",{'value': 0},"[4.797326256224366, -74.04158780872558]","[47, 68]"
555,Feature,8866e429a9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1524961131314, 4.707833452577221], [-74.15651502653719, 4.7051540361151], [-74.15599832866053, 4.7003046954567305], [-74.15146261402384, 4.698134912403989], [-74.14744377722042, 4.7008145170450675], [-74.1479605784424, 4.705663716550732]]]}",{'value': 0},"[4.70298428308395, -74.15197937067876]","[57, 56]"
556,Feature,8866e42803fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10583383276247, 4.75451454275974], [-74.10985062200848, 4.751837493788828], [-74.10933343244045, 4.746990813659631], [-74.10479935049295, 4.7448213240604895], [-74.10078263839506, 4.747498561499173], [-74.10129993108768, 4.752345100060041]]]}",{'value': 0},"[4.749668034213561, -74.10531659872976]","[52, 61]"
557,Feature,8866e42807fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11438470817552, 4.754006940177512], [-74.11840178496988, 4.7513297533908405], [-74.1178846985618, 4.746482931788039], [-74.1133504321906, 4.744313438436325], [-74.10933343244045, 4.746990813659631], [-74.10985062200848, 4.751837493788828]]]}",{'value': 0},"[4.749160290118905, -74.11386757728468]","[52, 60]"
558,Feature,8866e42d35fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05065664153625, 4.6406958507432075], [-74.05467305579299, 4.638015374671132], [-74.05415500979814, 4.633164583340167], [-74.04962044656435, 4.630994410524104], [-74.04560411018275, 4.633675074946258], [-74.04612225915088, 4.638525723825283]]]}",{'value': 0},"[4.635845230696594, -74.05013855116096]","[65, 67]"
559,Feature,8866e4213dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.03356005073198, 4.802674927398523], [-74.03757384645166, 4.8000006695022845], [-74.03705585792676, 4.795157082389571], [-74.03252397087505, 4.792987895428627], [-74.02851025315869, 4.795662342172787], [-74.02902834448173, 4.80050578702082]]]}",{'value': 0},"[4.797831512400221, -74.03304201790803]","[47, 69]"
560,Feature,8866e428c7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07707856845519, 4.726957022547516], [-74.08109476060258, 4.724279357459116], [-74.08057717651678, 4.719431893977978], [-74.0760432972495, 4.717262237531078], [-74.07202718261351, 4.719940091112866], [-74.07254486972448, 4.724787412639008]]]}",{'value': 0},"[4.722109730643069, -74.07656093995746]","[55, 64]"
561,Feature,8866e42d6dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.06386887065531, 4.683833352754704], [-74.06788517408654, 4.681154281664487], [-74.06736735905821, 4.676305151700378], [-74.06283313759047, 4.674135235020899], [-74.0588169118526, 4.676814494533304], [-74.05933482988019, 4.681663482293868]]]}",{'value': 0},"[4.678984394221467, -74.06335101123085]","[60, 65]"
562,Feature,8866e42aebfffff,"{'type': 'Polygon', 'coordinates': [[[-74.0611423948547, 4.779107241252254], [-74.0651574002074, 4.776431724570395], [-74.0646397078267, 4.771586731670603], [-74.06010690715823, 4.769417397455065], [-74.0560919794853, 4.772093102826101], [-74.0566097747921, 4.776937953714344]]]}",{'value': 0},"[4.774262420240303, -74.06062465811027]","[49, 66]"
563,Feature,8866e09019fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10236549975906, 4.6009847992322745], [-74.10638412189729, 4.598302150400072], [-74.10586663946958, 4.593448935250108], [-74.10133043168406, 4.591278510885391], [-74.09731188681093, 4.593961347778439], [-74.09782947244923, 4.598814420966224]]]}",{'value': 0},"[4.59613175495797, -74.10184797283074]","[69, 61]"
564,Feature,8866e42aa3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06658418980595, 4.749528212264062], [-74.070599749763, 4.746851526505413], [-74.07008207509853, 4.742005181936743], [-74.06554873750031, 4.739835665137487], [-74.06153325517118, 4.7425125394869205], [-74.06205103280337, 4.747358742035665]]]}",{'value': 0},"[4.744682039422233, -74.06606647075785]","[52, 65]"
565,Feature,8866e464b1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.22176603860822, 4.6304639158371526], [-74.22578819869989, 4.627780707055423], [-74.22527221957444, 4.622927086639747], [-74.2207339766706, 4.620756815546427], [-74.21671189237327, 4.623440212053443], [-74.21722797517657, 4.628293691919249]]]}",{'value': 0},"[4.6256104659241455, -74.22125001473961]","[66, 48]"
566,Feature,8866e42d4dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.04327176982741, 4.692378289333881], [-74.04728728497997, 4.689699819437531], [-74.04676923384591, 4.68485134617513], [-74.04223556464086, 4.68268148521466], [-74.03822012742785, 4.685360143627996], [-74.03873828147147, 4.690208474475684]]]}",{'value': 0},"[4.687529987630207, -74.04275367434292]","[59, 68]"
567,Feature,8866e4299bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.10817819997044, 4.695833845054931], [-74.11219581057719, 4.693154601089704], [-74.11167855370223, 4.688305364075332], [-74.10714358303926, 4.6861355126952935], [-74.10312604958062, 4.688814944961284], [-74.10364340962798, 4.6936640402973655]]]}",{'value': 0},"[4.690984779338701, -74.10766089860937]","[58, 60]"
568,Feature,8866e09223fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11557650756555, 4.644142208351602], [-74.11959501693758, 4.641460961474793], [-74.11907776568626, 4.636609405238081], [-74.11454190181769, 4.634439237583452], [-74.11052346952886, 4.637120672593998], [-74.11104082401647, 4.641972087116267]]]}",{'value': 0},"[4.639290823138021, -74.11505921179804]","[64, 60]"
569,Feature,8866e42839fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10933343244045, 4.746990813659631], [-74.1133504321906, 4.744313438436325], [-74.112833272893, 4.739466385187751], [-74.10829901069246, 4.737296848699892], [-74.10428208805149, 4.739974412358509], [-74.10479935049295, 4.7448213240604895]]]}",{'value': 0},"[4.742143931943991, -74.10881622866867]","[53, 60]"
570,Feature,8866e42165fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05375856597573, 4.830722514859145], [-74.0577726730607, 4.828049012366254], [-74.05725497546712, 4.823206354144922], [-74.05272306791727, 4.821037340379919], [-74.04870903857642, 4.8237110317253515], [-74.04922683903243, 4.8285535479740815]]]}",{'value': 0},"[4.82588002879661, -74.05324082404843]","[43, 67]"
571,Feature,8866e42981fffff,"{'type': 'Polygon', 'coordinates': [[[-74.13538826163017, 4.7088524058017684], [-74.13940660099433, 4.7061732637821985], [-74.13888969646212, 4.701324205524185], [-74.13435434928198, 4.699154430619112], [-74.13033608672816, 4.701833760880049], [-74.13085309453533, 4.706682677795497]]]}",{'value': 0},"[4.704003518786777, -74.13487131255835]","[57, 57]"
572,Feature,8866e09257fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08291676298711, 4.660736621937486], [-74.0869339872039, 4.658056436483892], [-74.08641636586589, 4.6532060487818505], [-74.08188141721013, 4.651035988567491], [-74.07786427046614, 4.653716362313991], [-74.07838199489623, 4.658566607972788]]]}",{'value': 0},"[4.655886405476447, -74.0823990972064]","[62, 63]"
573,Feature,8866e09067fffff,"{'type': 'Polygon', 'coordinates': [[[-74.14669533784377, 4.612982220617263], [-74.15071526412243, 4.61029940196253], [-74.15019834091146, 4.60544607836607], [-74.14566138802928, 4.60327571485083], [-74.14164153846963, 4.605958721445046], [-74.14215856506422, 4.610811903605837]]]}",{'value': 0},"[4.6081290677632225, -74.14617837004232]","[68, 56]"
574,Feature,8866e42d43fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03316841747665, 4.678341726896806], [-74.03718377668508, 4.675662879968078], [-74.0366655799848, 4.6708139472722205], [-74.03213192118983, 4.668644004056705], [-74.02811664005077, 4.67132303949924], [-74.02863493962832, 4.676171829634364]]]}",{'value': 0},"[4.673492965736861, -74.03265017644333]","[60, 69]"
575,Feature,8866e0901bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.09731188681093, 4.593961347778439], [-74.10133043168406, 4.591278510885391], [-74.10081287631857, 4.586425067073021], [-74.09627667287651, 4.584254602179719], [-74.09225820533356, 4.586937627131786], [-74.09277586389351, 4.5917909289089875]]]}",{'value': 0},"[4.5891080748301105, -74.09679428695358]","[70, 62]"
576,Feature,8866e42d03fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03511090456243, 4.656265946419626], [-74.03912660782959, 4.653586259030657], [-74.03860839858993, 4.6487363532616515], [-74.03407438317464, 4.64656627746283], [-74.03005875796407, 4.649246153298519], [-74.03057707010328, 4.654095916477205]]]}",{'value': 0},"[4.651416212074553, -74.03459265097945]","[63, 69]"
577,Feature,8866e4288bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.06697572869842, 4.712922886682481], [-74.07099176575804, 4.710244844608745], [-74.07047403601246, 4.705396919746912], [-74.06594016620528, 4.703227179050665], [-74.06192420678695, 4.705905409614876], [-74.06244203952554, 4.710753192375703]]]}",{'value': 0},"[4.708075133374685, -74.0664579545583]","[57, 65]"
578,Feature,8866e42de9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.01995426253171, 4.635205758663153], [-74.02396973143436, 4.632525505939121], [-74.02345130385027, 4.627674913558403], [-74.01891730450347, 4.625504716701955], [-74.01490191385216, 4.628185157867519], [-74.01542044428737, 4.633035607438893]]]}",{'value': 0},"[4.630355337671849, -74.0194357906305]","[65, 70]"
579,Feature,8866e09543fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04677200096529, 4.523712087034275], [-74.05078976961249, 4.521027369638176], [-74.05027148520674, 4.516171649157137], [-74.04573532911138, 4.514000788828086], [-74.04171763844414, 4.516685694263361], [-74.04223602588337, 4.521541271979411]]]}",{'value': 0},"[4.5188565373001435, -74.04625367215453]","[78, 67]"
580,Feature,8866e42997fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12023152998063, 4.687795650308779], [-74.12424963871888, 4.685115943569509], [-74.12373251535763, 4.6802661928392055], [-74.1191971800223, 4.678096290400489], [-74.11517914828931, 4.680776185376667], [-74.11569637487742, 4.685625794545471]]]}",{'value': 0},"[4.68294607078735, -74.11971436210558]","[59, 59]"
581,Feature,8866e09245fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10662625325949, 4.681286045182898], [-74.11064399732544, 4.678606287384955], [-74.11012669782264, 4.673756447825341], [-74.10559155106915, 4.671586507783892], [-74.10157388417724, 4.674266453848384], [-74.1020912868558, 4.679116151678609]]]}",{'value': 0},"[4.676436376859697, -74.10610890926966]","[60, 61]"
582,Feature,8866e092a9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.08175713408014, 4.6095435472348045], [-74.08577496914046, 4.6068614964091035], [-74.08525725008275, 4.602008936055184], [-74.08072159283495, 4.599838568692203], [-74.07670383528654, 4.6025208076741215], [-74.07722165746509, 4.607373225853671]]]}",{'value': 0},"[4.60469115788529, -74.08123937056763]","[68, 63]"
583,Feature,8866e42de3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.01839880415031, 4.620653895811816], [-74.0224144060054, 4.617973128981434], [-74.02189593574354, 4.613121936901951], [-74.01736176076332, 4.610951654504326], [-74.01334623718571, 4.613632609741614], [-74.01386481030181, 4.618483658960507]]]}",{'value': 0},"[4.615802875059809, -74.01788028957043]","[67, 70]"
584,Feature,8866e091d3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1233759533049, 4.555759193235442], [-74.12739583965674, 4.553074598970484], [-74.12687853911962, 4.548219162158165], [-74.12234124889608, 4.54604846143054], [-74.11832143957531, 4.548733243557594], [-74.11883884343814, 4.55358853854102]]]}",{'value': 0},"[4.550903926993949, -74.12285860821038]","[74, 59]"
585,Feature,8866e42f65fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04288300201733, 4.728987890009083], [-74.04689804016675, 4.726310776444316], [-74.04638004419178, 4.721463881351125], [-74.04184690717426, 4.7192942421471225], [-74.0378319469512, 4.721971544329528], [-74.03835004581026, 4.726818297089166]]]}",{'value': 0},"[4.724141166647627, -74.04236496170302]","[55, 68]"
586,Feature,8866e428edfffff,"{'type': 'Polygon', 'coordinates': [[[-74.09923067508572, 4.732957736632358], [-74.10324752055266, 4.730279984539776], [-74.10273021549432, 4.725432468539052], [-74.09819596184832, 4.723262846314305], [-74.09417919362033, 4.725940786839467], [-74.09469660179042, 4.73078816114762]]]}",{'value': 0},"[4.728110392142004, -74.09871332557049]","[54, 61]"
