localidad,latitud,longitud
san cristobal,4.535029,-74.0362374
san cristobal,4.5358767,-74.035634
san cristobal,4.5366033,-74.0349099
san cristobal,4.5378143,-74.0340651
san cristobal,4.5387831,-74.0332203
san cristobal,4.5399941,-74.0323755
san cristobal,4.5409629,-74.0320134
san cristobal,4.542295,-74.0315306
san cristobal,4.5439904,-74.0308064
san cristobal,4.5448381,-74.030565
san cristobal,4.545928,-74.0302029
san cristobal,4.5468968,-74.0300822
san cristobal,4.5482289,-74.0294787
san cristobal,4.5498033,-74.0292372
san cristobal,4.5514987,-74.0292371
san cristobal,4.5530731,-74.0294784
san cristobal,4.556464,-74.0297195
san cristobal,4.5577961,-74.0295987
san cristobal,4.5585227,-74.0289953
san cristobal,4.5587596,-74.0284107
san cristobal,4.5628359,-74.0292337
san cristobal,4.5673603,-74.0310556
san cristobal,4.5719485,-74.0315351
san cristobal,4.5718848,-74.0401972
san cristobal,4.5740828,-74.0456743
san cristobal,4.5797865,-74.0598869
san cristobal,4.5835781,-74.0648413
san cristobal,4.5809654,-74.0683893
san cristobal,4.5786076,-74.0688048
san cristobal,4.5755808,-74.0743026
san cristobal,4.572299,-74.0765081
san cristobal,4.5797228,-74.0796405
san cristobal,4.5824629,-74.0797364
san cristobal,4.5830683,-74.0782661
san cristobal,4.5870063,-74.0814205
san cristobal,4.5871784,-74.0815583
san cristobal,4.5893396,-74.0848833
san cristobal,4.5878946,-74.085832
san cristobal,4.5869969,-74.0864249
san cristobal,4.5866159,-74.0866783
san cristobal,4.5857657,-74.0872497
san cristobal,4.5852687,-74.0875941
san cristobal,4.5837324,-74.0887038
san cristobal,4.5833695,-74.0889675
san cristobal,4.5822919,-74.0897942
san cristobal,4.5821586,-74.0899014
san cristobal,4.5820815,-74.0899607
san cristobal,4.5818504,-74.0901349
san cristobal,4.5813994,-74.0904536
san cristobal,4.5810111,-74.0907406
san cristobal,4.580758,-74.0909132
san cristobal,4.5797373,-74.0916786
san cristobal,4.5787115,-74.0924206
san cristobal,4.5785991,-74.0925026
san cristobal,4.5776979,-74.0931596
san cristobal,4.5770369,-74.0936357
san cristobal,4.5761555,-74.0942998
san cristobal,4.5760845,-74.0943499
san cristobal,4.5757791,-74.0945836
san cristobal,4.5754841,-74.0948332
san cristobal,4.5747504,-74.0955184
san cristobal,4.5734452,-74.0967297
san cristobal,4.5731579,-74.0970094
san cristobal,4.5728979,-74.097249
san cristobal,4.5723958,-74.0977261
san cristobal,4.5721126,-74.0979954
san cristobal,4.5719838,-74.098121
san cristobal,4.5718168,-74.0982829
san cristobal,4.5710402,-74.0989757
san cristobal,4.5708158,-74.0991673
san cristobal,4.5704226,-74.0994881
san cristobal,4.5699449,-74.0998887
san cristobal,4.5691018,-74.1005997
san cristobal,4.5686612,-74.1009588
san cristobal,4.5674993,-74.1020254
san cristobal,4.5668513,-74.1026571
san cristobal,4.5658403,-74.1035211
san cristobal,4.5655273,-74.1038185
san cristobal,4.5650279,-74.1042708
san cristobal,4.5645019,-74.1050668
san cristobal,4.5642174,-74.1056364
san cristobal,4.5640712,-74.1059735
san cristobal,4.563933,-74.1063562
usme,4.3395757,-74.2202893
usme,4.3385087,-74.2199856
usme,4.3372897,-74.2194793
usme,4.3364262,-74.2191244
usme,4.3357655,-74.218922
usme,4.3350036,-74.2187192
usme,4.3332759,-74.2185168
usme,4.3312943,-74.2183644
usme,4.3298213,-74.2183135
usme,4.3276364,-74.2181611
usme,4.3269254,-74.2180601
usme,4.3262138,-74.2178574
usme,4.3257566,-74.2176552
usme,4.3248931,-74.2174016
usme,4.3236649,-74.2173338
usme,4.3223158,-74.2172665
usme,4.3196855,-74.21693
usme,4.3179994,-74.2166611
usme,4.3163136,-74.2163917
usme,4.3144253,-74.2161898
usme,4.3141676,-74.2161825
usme,4.3121202,-74.2155246
usme,4.3105446,-74.2150534
usme,4.3084963,-74.2147391
usme,4.3045572,-74.2147384
usme,4.3026664,-74.214895
usme,4.3004604,-74.2150516
usme,4.2993574,-74.2155223
usme,4.2954182,-74.2155216
usme,4.2941576,-74.2159922
usme,4.2919517,-74.2159918
usme,4.2905336,-74.2163055
usme,4.289273,-74.2164622
usme,4.2858065,-74.2164616
usme,4.2843886,-74.2159904
usme,4.2831282,-74.2148915
usme,4.2815529,-74.2130078
usme,4.2799774,-74.2119088
usme,4.2780869,-74.2104959
usme,4.2733188,-74.2079598
usme,4.2728183,-74.2076878
usme,4.2762451,-74.2036417
usme,4.2787757,-74.1980829
usme,4.2829538,-74.1964655
usme,4.2862471,-74.1968745
usme,4.2881752,-74.1940951
usme,4.2892597,-74.1876904
usme,4.2874521,-74.1838234
usme,4.2841985,-74.1799565
usme,4.2793783,-74.1783855
usme,4.2761246,-74.175727
usme,4.2760041,-74.1739143
usme,4.2762451,-74.1684764
usme,4.2787757,-74.1647302
usme,4.2805833,-74.1609841
usme,4.283837,-74.1557879
usme,4.2881752,-74.1492623
usme,4.2929953,-74.1444286
usme,4.2975745,-74.1391115
usme,4.2996383,-74.1311414
usme,4.2998087,-74.1299023
usme,4.2997632,-74.1286303
usme,4.302799,-74.127544
usme,4.3035073,-74.127086
usme,4.3046839,-74.1263277
usme,4.3054106,-74.1255694
usme,4.3062411,-74.1249145
usme,4.3069679,-74.1241217
usme,4.3076011,-74.1234826
usme,4.308903,-74.122474
usme,4.3096263,-74.1216095
usme,4.310639,-74.1203127
usme,4.3109982,-74.1196567
usme,4.312375,-74.1171426
usme,4.3130983,-74.1151253
usme,4.3141109,-74.1148371
usme,4.3158467,-74.1148372
usme,4.3174379,-74.1146932
usme,4.3188845,-74.1145492
usme,4.3197524,-74.1136846
usme,4.3210544,-74.112676
usme,4.322067,-74.1116673
usme,4.3233689,-74.111091
usme,4.3243815,-74.1105146
usme,4.3253941,-74.1096501
usme,4.3268407,-74.1082091
usme,4.3281425,-74.107921
usme,4.3306017,-74.1061919
usme,4.3316143,-74.1059037
usme,4.3327715,-74.1054714
usme,4.3339288,-74.104751
usme,4.335086,-74.1043187
usme,4.3363879,-74.1040305
usme,4.3385577,-74.1033101
usme,4.3400043,-74.1024455
usme,4.3411615,-74.1023014
usme,4.3423188,-74.1012928
usme,4.3437653,-74.1002841
usme,4.3456458,-74.0997077
usme,4.3470924,-74.0989873
usme,4.3485389,-74.0988432
usme,4.3505641,-74.0981227
usme,4.3528785,-74.0978346
usme,4.3550483,-74.0981228
usme,4.3564948,-74.0981229
usme,4.3579414,-74.0975465
usme,4.3588093,-74.0971142
usme,4.3602558,-74.0969701
usme,4.361847,-74.0966819
usme,4.3631489,-74.0961055
usme,4.3647401,-74.0955292
usme,4.3671992,-74.095241
usme,4.3699476,-74.0956734
usme,4.3711048,-74.0969704
usme,4.3719727,-74.0981233
usme,4.3735638,-74.0994203
usme,4.3748657,-74.0999968
usme,4.3768908,-74.1012939
usme,4.3783372,-74.1030232
usme,4.3799284,-74.1047526
usme,4.3810855,-74.1072025
usme,4.3818087,-74.1084996
usme,4.3828212,-74.1102289
usme,4.384123,-74.1119583
usme,4.3852801,-74.1135436
usme,4.3868713,-74.113976
usme,4.3901983,-74.1139762
usme,4.3920788,-74.1138322
usme,4.3946825,-74.1138323
usme,4.396563,-74.1142647
usme,4.3990221,-74.1148413
usme,4.4035063,-74.1148415
usme,4.4053868,-74.1146975
usme,4.4100157,-74.113833
usme,4.4116069,-74.1138331
usme,4.4130534,-74.113545
usme,4.4149339,-74.1138333
usme,4.4179716,-74.1138334
usme,4.4194181,-74.1135453
usme,4.4212986,-74.1134012
usme,4.4226005,-74.1132572
usme,4.4247703,-74.112969
usme,4.4272294,-74.1125368
usme,4.4291099,-74.1125369
usme,4.4307011,-74.1123928
usme,4.4325816,-74.1123929
usme,4.4337388,-74.1119606
usme,4.4356193,-74.1115284
usme,4.4366319,-74.111096
usme,4.4379338,-74.110952
usme,4.439091,-74.1105197
usme,4.4405376,-74.1099432
usme,4.4424181,-74.1093668
usme,4.4438646,-74.1087904
usme,4.4451665,-74.1082139
usme,4.4461791,-74.1073492
usme,4.4471917,-74.1063404
usme,4.448349,-74.1054757
usme,4.4493616,-74.1038904
usme,4.4502296,-74.1030257
usme,4.4515315,-74.102161
usme,4.452544,-74.1015845
usme,4.4535566,-74.1008639
usme,4.4541353,-74.0998551
usme,4.4547139,-74.0987021
usme,4.4558712,-74.0971167
usme,4.4564498,-74.0959637
usme,4.4565945,-74.0948107
usme,4.4574624,-74.0933695
usme,4.4577518,-74.0913518
usme,4.458909,-74.0900546
usme,4.4599216,-74.0883251
usme,4.4603556,-74.087028
usme,4.4612235,-74.0860191
usme,4.4613682,-74.0844337
usme,4.4613682,-74.083569
usme,4.4616575,-74.0822718
usme,4.4620915,-74.0814071
usme,4.4625254,-74.0799658
usme,4.4626701,-74.0785246
usme,4.4626803,-74.0782204
usme,4.4633367,-74.0773879
usme,4.4639423,-74.0765432
usme,4.4646689,-74.0761813
usme,4.4652744,-74.0758193
usme,4.466628,-74.0756879
usme,4.4680598,-74.0754573
usme,4.469513,-74.0754572
usme,4.4704819,-74.0750953
usme,4.4719351,-74.0746126
usme,4.4731462,-74.0744919
usme,4.475326,-74.0744919
usme,4.4771426,-74.0746126
usme,4.4787169,-74.0743712
usme,4.4800491,-74.0742506
usme,4.4813812,-74.0740092
usme,4.4825923,-74.0740092
usme,4.4841666,-74.0736472
usme,4.4874364,-74.0736472
usme,4.4885263,-74.0737678
usme,4.4901007,-74.0738885
usme,4.4916751,-74.0738885
usme,4.4934916,-74.0735265
usme,4.495066,-74.0734058
usme,4.4965192,-74.0729231
usme,4.4999101,-74.0726818
usme,4.5013634,-74.0726817
usme,4.5030588,-74.0728024
usme,4.5052387,-74.0730437
usme,4.5064497,-74.0730437
usme,4.5076608,-74.0731644
usme,4.5092351,-74.0731644
usme,4.5108095,-74.0730437
usme,4.5111728,-74.0719576
usme,4.5111728,-74.0707509
usme,4.5106883,-74.0691822
usme,4.5108094,-74.0673721
usme,4.5108094,-74.065562
usme,4.5110516,-74.0639933
usme,4.5110516,-74.0637653
usme,4.5110515,-74.0604938
usme,4.5173719,-74.0713918
usme,4.5255734,-74.0713014
usme,4.5308907,-74.0684988
usme,4.5408044,-74.0703069
usme,4.5460315,-74.0676851
usme,4.5466624,-74.0656961
usme,4.5482846,-74.0648825
usme,4.5499969,-74.0678659
usme,4.5473833,-74.0732904
usme,4.540534,-74.0738328
usme,4.5384612,-74.0750081
usme,4.5348562,-74.0742848
usme,4.5203786,-74.0850139
usme,4.5193196,-74.0897376
usme,4.5217694,-74.0945179
usme,4.5233581,-74.0943675
usme,4.5257087,-74.0943819
usme,4.5278915,-74.0943457
usme,4.5293904,-74.0945198
usme,4.5312231,-74.0946744
usme,4.534226,-74.0949238
usme,4.5354072,-74.0952942
usme,4.5377438,-74.095746
usme,4.5398708,-74.0969072
usme,4.538901,-74.0978296
usme,4.540402,-74.0990679
usme,4.5408839,-74.0984097
usme,4.542549,-74.0993265
usme,4.5435555,-74.0998217
usme,4.5444371,-74.100263
usme,4.5450375,-74.1006695
usme,4.5456108,-74.1014534
usme,4.5460043,-74.102446
usme,4.5455495,-74.1032239
usme,4.5453013,-74.1037315
usme,4.5446677,-74.1036333
usme,4.5443962,-74.1035952
usme,4.5441709,-74.1035531
usme,4.5439092,-74.1034791
usme,4.5436491,-74.1033919
usme,4.5434128,-74.1033075
usme,4.5431695,-74.1032099
usme,4.5429131,-74.1030977
usme,4.5426738,-74.1029931
usme,4.5425325,-74.103238
usme,4.5423107,-74.1036227
usme,4.5422698,-74.1036936
usme,4.5419846,-74.1041881
usme,4.5409449,-74.1039453
usme,4.5399565,-74.1037145
usme,4.5392019,-74.1036454
usme,4.5373121,-74.1023176
usme,4.5367716,-74.1019378
usme,4.5360988,-74.102574
usme,4.5358178,-74.1033552
usme,4.5359279,-74.1035222
usme,4.5360593,-74.1037213
usme,4.5370095,-74.1051614
usme,4.5374079,-74.1057514
usme,4.5374207,-74.1057775
usme,4.5374439,-74.1057854
usme,4.5376283,-74.10578
usme,4.5378117,-74.1057705
usme,4.5379978,-74.105756
usme,4.5380434,-74.1057632
usme,4.5380794,-74.105769
usme,4.5381391,-74.1057906
usme,4.5381796,-74.1058293
usme,4.5382485,-74.105939
usme,4.5384268,-74.1061138
usme,4.5385302,-74.1062216
usme,4.5386153,-74.1062744
usme,4.5387044,-74.1063212
usme,4.5388341,-74.1063801
usme,4.5389496,-74.1064553
usme,4.5390145,-74.1065143
usme,4.5390347,-74.1065427
usme,4.539055,-74.1065915
usme,4.5390925,-74.1066749
usme,4.5391259,-74.1067379
usme,4.5391896,-74.106826
usme,4.539286,-74.1069595
usme,4.5393918,-74.1071165
usme,4.5394846,-74.1072542
usme,4.539594,-74.1073945
usme,4.5396366,-74.1074737
usme,4.5396629,-74.1075611
usme,4.5396751,-74.1076445
usme,4.5396771,-74.107738
usme,4.5396771,-74.1078173
usme,4.539673,-74.1079189
usme,4.5396736,-74.1080284
usme,4.5396819,-74.1080934
usme,4.5396974,-74.1081402
usme,4.5397507,-74.1082461
usme,4.5397747,-74.1083123
usme,4.5397987,-74.1084075
usme,4.5398071,-74.1085107
usme,4.5398101,-74.1086249
usme,4.5398155,-74.1086545
usme,4.539824,-74.1087008
usme,4.5398306,-74.108737
usme,4.5399465,-74.1091072
usme,4.5399797,-74.1092181
usme,4.540011,-74.1093225
usme,4.5400188,-74.1093653
usme,4.5400216,-74.1094175
usme,4.5400231,-74.1094445
usme,4.540017,-74.1095193
usme,4.540005,-74.1095926
usme,4.5399664,-74.109732
usme,4.5399436,-74.1098183
usme,4.5399434,-74.109878
usme,4.5399603,-74.1099583
usme,4.539983,-74.1100237
usme,4.5400247,-74.1101035
usme,4.5400859,-74.1101921
usme,4.5401536,-74.1102749
usme,4.5402648,-74.1103903
usme,4.5403605,-74.1104861
usme,4.5404265,-74.1105533
usme,4.5404924,-74.1106313
usme,4.5405526,-74.1107064
usme,4.5406273,-74.1108105
usme,4.5407681,-74.1110377
usme,4.5409162,-74.1112627
usme,4.5410835,-74.1115031
usme,4.5412363,-74.1117163
usme,4.5413056,-74.1118392
usme,4.5413786,-74.1119893
usme,4.5415643,-74.1124057
usme,4.541597,-74.1124858
usme,4.5415752,-74.112562
usme,4.5415626,-74.1126092
usme,4.5415563,-74.112636
usme,4.5415422,-74.1126453
usme,4.5415005,-74.1126589
usme,4.5414673,-74.112661
usme,4.5414668,-74.1127063
usme,4.5406734,-74.1125777
usme,4.5404603,-74.1125409
usme,4.5404637,-74.1132645
usme,4.5404861,-74.114345
usme,4.5404763,-74.1154122
usme,4.5405421,-74.1156504
usme,4.5406173,-74.1159189
usme,4.5406311,-74.1159667
usme,4.5406179,-74.1161638
usme,4.5406208,-74.1162022
usme,4.5406351,-74.1162444
usme,4.5406542,-74.1162923
usme,4.5406867,-74.1163326
usme,4.5406978,-74.1163456
usme,4.5407307,-74.1163844
usme,4.5407728,-74.1164247
usme,4.5408283,-74.1164669
usme,4.5408933,-74.1164996
usme,4.5409851,-74.1165494
usme,4.5411343,-74.1166108
usme,4.5411781,-74.1166379
usme,4.5412166,-74.1166665
usme,4.5413084,-74.1167663
usme,4.5413985,-74.1168637
usme,4.5414397,-74.1169089
usme,4.5415456,-74.1170253
usme,4.5416226,-74.1171093
usme,4.5416335,-74.1171212
usme,4.5416756,-74.1171462
usme,4.5417292,-74.1171596
usme,4.5418628,-74.1171879
usme,4.5421671,-74.1175624
usme,4.5422284,-74.1177335
usme,4.542243,-74.1178942
usme,4.5422255,-74.1181353
usme,4.542784,-74.1187861
usme,4.5455713,-74.1210643
usme,4.5455409,-74.1211939
usme,4.5446558,-74.1234362
usme,4.5445275,-74.1241819
usme,4.5445827,-74.1246146
usme,4.5444173,-74.1247627
usme,4.5443332,-74.1248379
usme,4.5437894,-74.1252984
usme,4.5433879,-74.1255327
usme,4.5430695,-74.1256865
usme,4.5428496,-74.125613
usme,4.5425662,-74.1253108
usme,4.5421595,-74.1252138
usme,4.5415122,-74.1252455
usme,4.5405945,-74.1254117
usme,4.5389238,-74.1251239
usme,4.5381925,-74.1248453
usme,4.5374781,-74.1244403
usme,4.5367556,-74.1238563
usme,4.5360901,-74.1236678
usme,4.5356726,-74.1236848
usme,4.5352095,-74.1237036
usme,4.5346058,-74.12401
usme,4.534499,-74.1240927
usme,4.5340403,-74.1245089
usme,4.5335515,-74.1248327
usme,4.5325136,-74.1248278
usme,4.532322,-74.1248056
usme,4.5318962,-74.1247607
usme,4.5314773,-74.1247714
usme,4.5297573,-74.1250759
usme,4.5285289,-74.1253139
usme,4.5277738,-74.1253561
usme,4.5270013,-74.1252241
usme,4.5264257,-74.1251446
usme,4.5261576,-74.125219
usme,4.5259391,-74.1253347
usme,4.5257435,-74.1255006
usme,4.5255036,-74.1260725
usme,4.5256162,-74.1261079
usme,4.5256025,-74.1262732
usme,4.5255829,-74.1264059
usme,4.5255576,-74.1265162
usme,4.5255174,-74.1266414
usme,4.5254252,-74.1268782
usme,4.5251969,-74.1273147
usme,4.5251179,-74.1274334
usme,4.5249879,-74.1276189
usme,4.5248191,-74.1279057
usme,4.5247011,-74.1282161
usme,4.524657,-74.1285463
usme,4.5246548,-74.1287198
usme,4.5246897,-74.1288469
usme,4.5247079,-74.1289547
usme,4.524681,-74.1290429
usme,4.5246156,-74.1291054
usme,4.5244925,-74.1291205
usme,4.5243656,-74.1290833
usme,4.5242427,-74.1290127
usme,4.5239577,-74.1287694
usme,4.5235351,-74.1283781
usme,4.5230948,-74.1279416
usme,4.5228877,-74.1278008
usme,4.5226258,-74.1276443
usme,4.5219443,-74.1271596
usme,4.5207589,-74.1260791
usme,4.520446,-74.1255727
usme,4.5203779,-74.1254643
usme,4.5203197,-74.1254236
usme,4.5202455,-74.1254096
usme,4.5199802,-74.125504
usme,4.5194155,-74.1257529
usme,4.5188422,-74.1260619
usme,4.5186219,-74.1260809
usme,4.5183909,-74.126041
usme,4.5179182,-74.1259074
usme,4.5172165,-74.1256929
usme,4.5169246,-74.1255394
usme,4.5168064,-74.1255228
usme,4.515163,-74.1255899
usme,4.5145555,-74.1256929
usme,4.5138258,-74.1261562
usme,4.5134004,-74.1264825
usme,4.5127672,-74.1266885
usme,4.512102,-74.1267648
usme,4.5113211,-74.1270318
usme,4.5105511,-74.1272464
usme,4.5100206,-74.1271434
usme,4.5090109,-74.1268087
usme,4.5076761,-74.126637
usme,4.506153,-74.1264482
usme,4.5058792,-74.1265683
usme,4.5054856,-74.1274696
usme,4.5048439,-74.1280446
usme,4.5047412,-74.1280961
usme,4.5032694,-74.1271493
usme,4.5029872,-74.1271056
usme,4.5027156,-74.1271424
usme,4.5026052,-74.1270874
usme,4.5025398,-74.1268967
usme,4.5024329,-74.126761
usme,4.5022512,-74.1267057
usme,4.5018383,-74.126638
usme,4.5016432,-74.126527
usme,4.5015549,-74.1263516
usme,4.5018405,-74.1260104
usme,4.502009,-74.1258044
usme,4.5020558,-74.1255298
usme,4.5019849,-74.125298
usme,4.5017122,-74.1249719
usme,4.5015858,-74.1245767
usme,4.5013114,-74.1240311
usme,4.5007561,-74.123153
usme,4.5003366,-74.1227845
usme,4.5001847,-74.1226407
usme,4.5001036,-74.1225066
usme,4.5000145,-74.1223114
usme,4.4999334,-74.1221244
usme,4.4995869,-74.121839
usme,4.4990083,-74.1217532
usme,4.4987089,-74.1219699
usme,4.4981098,-74.1217876
usme,4.497528,-74.1213756
usme,4.4972076,-74.1211938
usme,4.4966809,-74.1208949
usme,4.496285,-74.1208359
usme,4.4961332,-74.1208606
usme,4.4959775,-74.1209441
usme,4.4954319,-74.1213471
usme,4.4951817,-74.1214298
usme,4.4948958,-74.1214337
usme,4.4946038,-74.1214277
usme,4.4944599,-74.1213965
usme,4.4943362,-74.1213574
usme,4.4942058,-74.1211622
usme,4.4940475,-74.1210184
usme,4.4937748,-74.1209287
usme,4.4935097,-74.1208874
usme,4.4932685,-74.1208716
usme,4.4928784,-74.1209143
usme,4.4927714,-74.1209523
usme,4.4926652,-74.1209595
usme,4.4925994,-74.1209484
usme,4.4924229,-74.1209159
usme,4.492335,-74.1209721
usme,4.4922742,-74.1210838
usme,4.492003,-74.1219276
usme,4.4918726,-74.1221035
usme,4.4917048,-74.1222686
usme,4.4915474,-74.1222526
usme,4.4913875,-74.1222049
usme,4.4912864,-74.1220613
usme,4.4912708,-74.121936
usme,4.4912888,-74.1216156
usme,4.4912816,-74.1209121
usme,4.491196,-74.1204744
usme,4.4911332,-74.1200331
usme,4.49107,-74.1199507
usme,4.4909753,-74.1199142
usme,4.4905115,-74.1200538
usme,4.4897029,-74.1205902
usme,4.4891809,-74.1207973
usme,4.4888665,-74.1208896
usme,4.4885777,-74.1211353
usme,4.4881841,-74.1212897
usme,4.487414,-74.1212468
usme,4.4869519,-74.1212125
usme,4.4868803,-74.1211934
usme,4.4865668,-74.1211095
usme,4.4855742,-74.1205945
usme,4.4851635,-74.1205859
usme,4.484928,-74.1208156
usme,4.4845474,-74.1211868
usme,4.4841624,-74.1215387
usme,4.4831527,-74.1216846
usme,4.4824596,-74.121882
usme,4.482066,-74.1223455
usme,4.4815953,-74.1229119
usme,4.4810819,-74.1232467
usme,4.4805001,-74.1232553
usme,4.4799866,-74.1234698
usme,4.4796444,-74.1239848
usme,4.4786689,-74.1241136
usme,4.478584,-74.1248439
usme,4.4785491,-74.1251435
usme,4.478087,-74.1255126
usme,4.4764869,-74.1272893
usme,4.4756226,-74.1276756
usme,4.4750493,-74.127976
usme,4.4749124,-74.1285854
usme,4.4752461,-74.1289373
usme,4.4757253,-74.1292892
usme,4.4760847,-74.1294522
usme,4.4761617,-74.1296926
usme,4.4754344,-74.1299586
usme,4.4752205,-74.1303191
usme,4.474553,-74.1304908
usme,4.4739369,-74.1311774
usme,4.4734577,-74.1315122
usme,4.4729272,-74.1321216
usme,4.4723625,-74.1325679
usme,4.4721571,-74.1326108
usme,4.4713699,-74.1329541
usme,4.4708564,-74.1331859
usme,4.4704371,-74.133555
usme,4.4700868,-74.1339547
usme,4.4699408,-74.1341214
usme,4.4695472,-74.1343532
usme,4.4690338,-74.134542
usme,4.4687001,-74.1345763
usme,4.4685088,-74.1346531
usme,4.4682294,-74.1349197
usme,4.4682466,-74.135366
usme,4.4681708,-74.1357038
usme,4.4680498,-74.1359325
usme,4.467562,-74.1361728
usme,4.4671342,-74.1361728
usme,4.4665009,-74.1362157
usme,4.4659533,-74.1364303
usme,4.4656281,-74.1366019
usme,4.4658592,-74.1372285
usme,4.4658763,-74.1376491
usme,4.4656336,-74.1379348
usme,4.4653457,-74.1381297
usme,4.4646013,-74.1377092
usme,4.4639509,-74.1372371
usme,4.4635573,-74.1371942
usme,4.4630439,-74.1377864
usme,4.462616,-74.1382928
